SpellId,Attributes
6162,262352
6163,262400
6164,262400
6165,262400
6166,262400
6167,262400
6169,262400
6170,262400
6171,262400
6172,262400
6173,262400
6174,327700
6175,327700
6176,262400
6177,262400
6178,805634064
6180,262400
6184,262160
6185,262400
6186,327700
6187,262400
6190,327696
6191,262400
6192,327696
6193,262400
6195,0
6196,98304
6197,98304
6198,262400
6199,0
6201,65536
6202,65536
6203,262400
6204,262400
6205,65536
6206,262400
6207,65536
6208,65536
6209,65536
6210,262400
6211,262400
6212,262400
6213,1073807360
6214,262400
6215,1073807360
6216,262400
6217,65536
6218,262400
6219,65536
6220,256
6221,256
6222,65536
6223,65536
6224,256
6225,256
6226,65536
6227,262400
6228,262400
6229,65536
6230,65536
6231,262400
6232,262400
6233,144
6234,65792
6235,0
6236,0
6237,0
6238,272
6239,0
6240,0
6243,80
6245,142606464
6246,144
6247,400
6249,65920
6250,65792
6251,16
6252,4194304
6253,262160
6254,0
6255,0
6257,262160
6260,0
6261,0
6262,0
6263,0
6264,0
6266,16
6268,262160
6270,134217728
6271,256
6272,0
6273,142606464
6274,0
6275,0
6276,262224
6277,0
6278,0
6280,208
6281,208
6282,208
6283,208
6284,262400
6285,262400
6286,208
6287,262400
6288,262400
6289,262400
6290,262400
6291,262400
6292,262400
6293,262400
6294,262400
6295,0
6296,16
6297,0
6298,269549568
6304,16
6305,0
6306,0
6307,65536
6310,0
6311,208
6312,262400
6313,262400
6314,208
6315,208
6316,208
6317,208
6318,262400
6319,262400
6320,262400
6321,262400
6322,262400
6323,262400
6324,262400
6325,262400
6327,262400
6328,208
6329,262400
6330,262400
6331,208
6332,208
6333,208
6334,208
6335,262400
6336,262400
6337,262400
6338,262400
6339,262400
6340,262400
6341,262400
6342,262400
6343,327696
6344,65536
6345,0
6346,65536
6347,262144
6348,256
6349,256
6350,0
6351,0
6352,0
6353,65536
6354,0
6355,384
6356,80
6357,262400
6358,1073807360
6359,262400
6360,262144
6361,65536
6362,262400
6363,65536
6364,65536
6365,65536
6366,65536
6367,0
6368,0
6369,0
6370,0
6371,64
6372,64
6373,0
6374,0
6375,65536
6376,33619968
6377,65536
6378,33619968
6379,262400
6380,262400
6381,262400
6383,262400
6384,262400
6385,262400
6386,262400
6388,0
6390,65536
6391,65536
6392,65536
6393,256
6394,256
6395,256
6397,320
6398,320
6399,320
6400,262400
6401,262400
6402,262400
6403,262400
6405,0
6408,262160
6409,394260
6410,402653440
6411,67108864
6412,65568
6413,65568
6414,65568
6415,65568
6416,65568
6417,65568
6418,65568
6419,65568
6421,0
6422,256
6423,262400
6424,262400
6425,262400
6426,262400
6427,262400
6428,262400
6429,262400
6430,262400
6431,142606720
6432,536870928
6433,80
6434,262160
6435,262160
6436,80
6440,208
6441,65568
6442,262400
6443,208
6444,208
6445,208
6446,208
6447,208
6448,262400
6449,262400
6450,262400
6451,262400
6452,262400
6453,262400
6454,262400
6455,262400
6456,262400
6457,262400
6458,65568
6459,262400
6460,262400
6461,16
6462,67109200
6463,16
6464,0
6465,16
6466,18
6467,67109264
6468,67108880
6469,262160
6470,65584
6471,65584
6472,262400
6473,262400
6474,320
6476,0
6477,65936
6478,65936
6479,268435472
6480,262400
6481,262400
6482,262400
6483,0
6484,0
6485,262400
6487,0
6488,67108944
6490,0
6492,262400
6493,262400
6494,262400
6495,65536
6496,262400
6497,16
6498,80
6499,65568
6500,65568
6501,65568
6502,262400
6503,262400
6504,262400
6505,262400
6507,262160
6509,256
6510,32
6511,262400
6512,671088640
6513,671088640
6514,327696
6515,327696
6516,327696
6517,65584
6518,65584
6519,262400
6520,262400
6521,65568
6522,262400
6523,64
6524,16
6527,65792
6528,134218112
6529,65792
6530,262160
6531,1040
6533,0
6534,262400
6535,0
6536,0
6537,256
6538,268435456
6539,262400
6540,262400
6542,327696
6543,262400
6544,268763152
6545,0
6546,327696
6547,327696
6548,327696
6549,262400
6550,262400
6551,262400
6552,327696
6553,262400
6554,327696
6555,327696
6556,262400
6557,262400
6558,67108880
6559,262400
6560,16
6561,327700
6562,0
6563,262400
6564,327700
6565,262400
6566,327700
6567,262400
6568,327700
6569,262400
6570,328724
6571,262400
6572,327696
6573,262400
6574,327696
6575,262400
6576,262160
6577,262400
6579,262400
6580,16
6581,16
6582,262400
6583,262400
6584,134218000
6587,16
6588,16
6589,0
6590,80
6591,208
6592,208
6593,208
6594,208
6595,263188
6598,268435472
6600,256
6601,256
6602,256
6603,16
6605,16
6606,142606720
6607,2064
6608,67108880
6609,256
6610,256
6611,256
6612,738197504
6613,738197504
6614,201326592
6615,671088640
6617,65568
6618,65568
6619,65568
6620,268435472
6621,262400
6622,262400
6623,262400
6624,65568
6625,262400
6626,268468240
6627,144
6629,0
6630,268468240
6631,256
6632,256
6634,268697872
6635,256
6636,16
6637,256
6638,256
6639,256
6641,256
6642,256
6643,256
6644,256
6645,80
6647,0
6648,269582608
6650,65552
6651,65568
6652,262400
6653,269582608
6654,269582608
6655,142606464
6656,144
6657,0
6658,65792
6659,256
6660,4718610
6661,65568
6662,262400
6664,67108880
6666,262400
6667,262400
6668,0
6669,16
6671,268468240
6672,209715200
6673,327696
6674,262400
6677,256
6681,262400
6685,4194322
6686,65568
6687,262400
6688,65568
6689,262400
6690,65568
6691,262400
6692,65568
6693,65568
6694,262400
6695,65568
6696,262400
6700,0
6701,262400
6702,65568
6703,65568
6704,65568
6705,65568
6706,262400
6707,262400
6708,262400
6709,262400
6711,268697616
6712,262400
6713,263184
6714,201326848
6716,201328896
6717,268435472
6718,80
6719,256
6724,671088640
6725,0
6726,0
6727,201326592
6728,1073807360
6730,16
6733,262400
6734,262400
6735,262400
6736,262400
6737,262400
6739,151322624
6740,262400
6741,128
6742,0
6743,262400
6744,262400
6745,262400
6746,262400
6747,1024
6748,1024
6749,262160
6750,80
6751,262144
6752,64
6753,0
6754,16
6755,0
6756,65536
6757,268468240
6758,67108864
6759,16
6760,327696
6761,327696
6762,327696
6763,262400
6764,262400
6765,262400
6766,256
6767,67108864
6768,327696
6769,262400
6770,1077346320
6771,262400
6772,327696
6773,262400
6774,537198608
6775,262400
6777,269582608
6778,65536
6779,262400
6780,65536
6781,262400
6782,262400
6783,437518352
6784,262400
6785,2490384
6786,256
6787,2490384
6788,67108864
6789,65536
6790,256
6791,262400
6792,262400
6793,262160
6794,262400
6795,262160
6796,262400
6798,262160
6799,262400
6800,262160
6801,262400
6802,65792
6803,256
6805,65792
6806,262400
6807,1044
6808,1044
6809,1044
6810,262400
6811,262400
6812,262400
6813,80
6814,0
6816,16
6817,16
6818,16
6819,16
6820,80
6821,80
6822,80
6823,80
6844,142606720
6864,16
6866,16
6867,80
6869,67108880
6870,67108880
6871,80
6873,0
6894,2048
6896,269582608
6897,269582608
6898,269582608
6899,269582608
6900,268435472
6902,67108864
6903,67109120
6905,0
6907,16
6909,2064
6910,16
6913,0
6917,524304
6918,0
6920,437518352
6921,262160
6922,16
6923,80
6924,0
6925,16
6927,394260
6940,327680
6941,262400
6942,1040
6945,218103808
6946,0
6947,80
6949,0
6950,0
6951,16
6954,0
6955,0
6957,65536
6958,16
6960,327680
6961,80
6962,0
6963,4259858
6964,2281701632
6965,65536
6966,2281701632
6967,262400
6969,65552
6970,262400
6973,262400
6974,134283264
6975,4259858
6976,4259858
6977,4259858
6978,262400
6979,4259858
6980,4259858
6981,262400
6982,0
6983,262400
6984,1078001682
6985,1078001682
6986,262400
6987,262400
6991,268501008
6992,262400
6993,262400
6994,1376256
6995,262400
6996,4522002
6997,262400
6998,134217728
6999,262400
7000,262608
7001,262144
7020,262160
7022,256
7023,134283520
7027,4456466
7028,4456466
7029,4456466
7030,262400
7031,262400
7032,262400
7033,65536
7034,262400
7035,262144
7036,262144
7038,201326608
7039,201326608
7040,201326608
7041,201326608
7042,201326608
7043,201326608
7044,201326608
7045,201326608
7046,201326608
7047,201326608
7048,201326608
7049,201326608
7050,201326608
7051,201326608
7053,201326608
7054,67108880
7056,336
7057,0
7067,687865872
7068,16
7069,16
7072,0
7074,262160
7076,0
7077,256
7078,256
7079,256
7081,256
7082,16
7083,402653440
7084,16
7090,33882128
7092,16
7093,16
7095,80
7098,2048
7099,16
7101,0
7102,201590800
7103,201588752
7104,262416
7105,4259858
7106,16
7107,268435472
7108,327936
7109,262400
7120,0
7121,0
7122,16
7124,0
7125,0
7126,65568
7127,0
7128,65536
7129,256
7130,262400
7131,80
7132,0
7133,65568
7134,262400
7135,65568
7136,67109120
7137,262160
7139,16
7140,1024
7141,256
7143,256
7144,16
7145,262164
7146,262400
7147,65568
7148,262400
7149,65568
7150,262400
7151,65568
7152,262400
7153,65568
7154,16
7155,384
7156,65568
7157,262400
7159,327700
7160,327700
7162,0
7164,327696
7165,327696
7178,671154176
7179,65568
7180,262400
7181,65568
7182,262400
7183,65568
7184,67108864
7198,208
7199,262400
7200,208
7201,262400
7203,262352
7204,262352
7205,262352
7206,262352
7207,262400
7208,262400
7209,262400
7210,262400
7211,262160
7212,262400
7213,65568
7214,262400
7215,128
7216,0
7217,128
7218,0
7219,448
7220,0
7221,65584
7222,65584
7223,65584
7224,65584
7225,262400
7226,262400
7227,262400
7228,262400
7229,262400
7230,671088640
7231,671088640
7232,671088640
7233,671088640
7234,671088640
7235,671088640
7236,671088640
7237,671088640
7238,671088640
7239,671088640
7240,671088640
7241,671088640
7242,671088640
7243,671088640
7244,671088640
7245,671088640
7246,671088640
7247,671088640
7248,671088640
7249,671088640
7250,671088640
7251,671088640
7252,671088640
7253,671088640
7254,671088640
7255,65568
7256,65568
7257,65568
7258,65568
7259,65568
7260,262400
7261,262400
7262,262400
7263,262400
7264,262400
7265,384
7266,268435856
7267,201326736
7268,65536
7269,65536
7270,65536
7272,16
7273,80
7276,80
7277,0
7278,16
7279,0
7280,262400
7285,65792
7288,65536
7289,67108864
7290,1114112
7291,134217728
7293,0
7294,151322624
7295,65536
7296,262400
7297,262400
7300,65536
7301,65536
7302,65536
7320,65536
7321,0
7322,65536
7323,262400
7324,256
7325,151322624
7326,262400
7327,256
7328,268435456
7329,262400
7330,256
7331,268763136
7336,134217856
7337,134217856
7338,134217856
7339,134217856
7340,192
7341,192
7342,262164
7344,256
7353,256
7355,276824080
7356,0
7357,327696
7358,256
7359,268501008
7361,262400
7363,262144
7364,65568
7365,262144
7366,327696
7367,0
7369,327700
7370,262400
7371,537198608
7372,327696
7373,327696
7374,262400
7375,262400
7376,327888
7377,17105168
7378,262400
7379,327696
7380,262400
7381,327888
7382,262400
7383,262144
7384,2424848
7385,262400
7386,327696
7389,256
7390,327696
7391,327696
7392,256
7393,536870912
7394,262164
7395,0
7396,0
7398,128
7399,16
7400,327696
7401,262400
7402,327696
7403,262400
7404,262400
7405,327696
7406,262400
7407,262144
7408,65584
7409,262400
7411,65552
7412,65552
7413,65552
7414,262400
7415,256
7416,256
7417,0
7418,65536
7419,192
7420,65536
7421,65536
7422,262400
7423,128
7426,65536
7427,192
7428,65536
7429,262400
7430,65568
7431,262400
7433,192
7434,65536
7436,262400
7437,0
7438,192
7439,65536
7441,262400
7442,192
7443,65536
7444,262400
7445,128
7446,128
7447,128
7448,65536
7449,262400
7450,128
7451,65536
7452,192
7454,65536
7455,192
7456,192
7457,65536
7459,262400
7461,262400
7462,262400
7464,192
7465,192
7466,192
7468,192
7469,192
7470,192
7471,192
7472,192
7473,192
7474,192
7475,192
7476,192
7477,192
7478,192
7479,192
7481,0
7482,262144
7483,0
7484,0
7485,0
7486,80
7487,0
7488,0
7489,0
7490,192
7491,192
7492,192
7493,192
7494,192
7495,192
7496,192
7497,192
7498,192
7499,192
7500,192
7501,192
7502,192
7503,192
7504,192
7505,192
7506,192
7507,192
7508,192
7509,192
7511,192
7513,192
7514,192
7515,192
7516,192
7517,192
7518,192
7520,192
7522,128
7523,192
7524,128
7525,192
7526,128
7527,192
7529,192
7530,128
7531,128
7532,192
7533,192
7534,192
7535,192
7536,192
7537,192
7538,192
7539,128
7540,192
7541,128
7542,128
7543,128
7544,192
7545,128
7546,192
7547,128
7548,192
7549,192
7550,192
7551,128
7552,192
7553,128
7554,192
7555,128
7556,192
7557,128
7558,192
7559,128
7560,192
7561,128
7562,192
7563,128
7564,192
7565,128
7566,192
7567,128
7568,192
7569,192
7570,192
7571,192
7572,192
7573,192
7574,192
7575,128
7576,192
7577,128
7578,192
7579,192
7580,192
7581,192
7582,192
7583,192
7584,192
7585,150994944
7586,67109120
7587,67109120
7588,0
7590,192
7591,192
7592,192
7593,192
7594,192
7595,192
7596,192
7597,192
7598,192
7599,192
7600,192
7601,192
7614,192
7615,192
7616,192
7617,192
7618,192
7619,192
7620,268763152
7621,262144
7623,65568
7624,65568
7626,262400
7627,262400
7629,65568
7630,65568
7631,262400
7632,262400
7633,65568
7635,262400
7636,65568
7637,262400
7638,262144
7639,65568
7640,262400
7641,65536
7642,262400
7643,65568
7644,262400
7645,1310720
7646,65536
7647,262400
7648,65536
7649,256
7650,262400
7651,65536
7652,262400
7653,256
7655,0
7656,0
7657,0
7658,65536
7659,65536
7660,262400
7661,262400
7662,262400
7663,262400
7664,262400
7665,262400
7666,262400
7667,64
7668,0
7669,0
7670,384
7671,0
7673,0
7675,192
7676,192
7677,192
7678,192
7679,192
7680,192
7681,192
7683,192
7684,192
7685,192
7686,192
7687,192
7688,192
7689,192
7690,192
7691,192
7692,192
7693,192
7694,192
7695,192
7696,192
7697,192
7698,192
7699,192
7700,192
7701,192
7702,192
7703,192
7704,192
7705,192
7706,192
7707,192
7708,192
7709,192
7710,192
7711,448
7712,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,0
7719,0
7720,0
7721,448
7722,448
7723,448
7724,448
7725,448
7726,448
7728,0
7729,0
7731,268763152
7732,268763152
7733,262400
7734,256
7736,256
7737,402653440
7738,192
7739,0
7741,0
7742,80
7743,80
7744,16
7745,65536
7746,262400
7747,192
7748,65536
7749,262400
7750,67108880
7751,65568
7752,65568
7753,65568
7754,65568
7755,65568
7756,262400
7757,262400
7758,262400
7759,262400
7760,262400
7761,0
7762,0
7763,262400
7764,0
7765,0
7766,65536
7767,262400
7768,128
7769,65536
7770,262400
7771,65536
7772,262400
7773,192
7776,65536
7777,262400
7778,192
7779,65536
7780,192
7782,65536
7783,262400
7784,192
7786,65536
7787,262400
7788,65536
7789,262400
7791,256
7792,192
7793,65536
7794,256
7795,65536
7796,262400
7797,262400
7798,262400
7799,65536
7800,65536
7801,65536
7802,65536
7803,262144
7804,65536
7805,65536
7806,65536
7807,65536
7808,65536
7809,0
7810,0
7811,0
7812,0
7813,262144
7814,262160
7815,262160
7816,262160
7817,65584
7818,65584
7819,262400
7820,262400
7821,0
7822,0
7823,192
7824,128
7825,192
7826,192
7827,65568
7828,65568
7829,262400
7830,262400
7831,262400
7832,262400
7833,262400
7834,262400
7835,262400
7836,65568
7837,65568
7838,262400
7839,262400
7840,671088640
7841,65568
7842,262400
7843,64
7844,671088640
7845,65568
7846,262400
7847,128
7848,128
7849,128
7850,192
7851,192
7852,192
7853,65536
7854,262400
7855,65536
7856,262400
7857,65536
7858,262400
7859,65536
7860,262400
7861,65536
7862,262400
7863,65536
7864,262400
7865,65536
7866,262400
7867,65536
7868,262400
7870,269549568
7871,262400
7872,262400
7873,262400
7874,262400
7875,262400
7876,262400
7877,262400
7878,262400
7879,262400
7880,262400
7881,262400
7882,262400
7883,262400
7884,262400
7885,262400
7886,262400
7887,2424848
7889,262400
7891,263172
7892,65568
7893,65568
7894,262400
7895,262400
7896,18
7897,384
7898,262400
7901,16
7902,256
7903,268435456
7904,268435456
7905,268435456
7906,268435456
7907,268435456
7908,268435456
7909,268435456
7910,268435456
7911,268435456
7912,268435456
7913,268435456
7914,65536
7915,268435456
7916,268435456
7918,4194322
7919,4194322
7920,65568
7922,327696
7923,80
7924,16
7925,262400
7926,16
7927,16
7928,32
7929,32
7930,262400
7931,0
7932,65536
7933,65536
7934,32
7935,32
7936,262400
7937,262400
7938,327700
7939,402915728
7940,80
7941,80
7942,80
7943,80
7944,80
7945,80
7946,80
7947,0
7948,65536
7949,0
7950,256
7951,524304
7952,0
7953,65568
7954,65568
7955,65568
7956,262400
7957,262400
7958,262400
7960,65536
7961,16
7962,0
7964,16
7965,0
7966,65536
7967,1114112
7968,16
7969,272
7970,16
7971,16
7972,16
7973,16
7974,268435728
7975,0
7976,0
7977,0
7978,0
7979,33554432
7992,65536
7993,268435456
7994,0
7997,0
7998,16
7999,80
8000,65536
8001,65792
8004,65536
8005,65536
8006,262400
8007,262400
8008,65536
8009,262400
8010,65536
8011,262400
8012,65536
8013,262400
8014,16
8016,16
8017,328192
8018,328192
8019,328192
8020,262400
8021,262400
8022,262400
8024,328192
8025,262400
8026,262400
8027,328192
8028,262400
8029,262400
8030,328192
8031,262400
8032,262400
8033,328192
8034,0
8035,262400
8037,0
8038,328192
8039,262400
8040,1074855936
8041,67436560
8042,327680
8043,262400
8044,327680
8045,327680
8046,327680
8047,262400
8048,262400
8049,262400
8050,327680
8051,262400
8052,327680
8053,327680
8054,262400
8055,262400
8056,327680
8057,262400
8058,327680
8059,262400
8060,327680
8061,262400
8063,0
8064,68222976
8065,65536
8066,67108864
8067,67108864
8068,0
8070,65536
8071,65536
8072,320
8073,262400
8075,65536
8076,320
8077,262400
8078,65536
8079,0
8080,0
8082,192
8083,192
8084,192
8085,192
8086,262400
8087,65664
8088,65664
8089,65664
8090,65664
8091,65536
8092,65536
8093,262400
8094,65536
8095,65536
8096,65536
8097,65536
8098,65536
8099,65536
8100,65536
8101,65536
8102,65536
8103,65536
8104,65536
8105,65536
8106,65536
8107,262400
8108,262400
8109,262400
8110,262400
8111,262400
8112,65536
8113,65536
8114,65536
8115,65536
8116,65536
8117,65536
8118,65536
8119,65536
8120,65536
8121,65792
8122,327680
8123,262400
8124,327680
8125,262400
8126,262400
8127,65536
8128,0
8129,65536
8130,262400
8131,65536
8132,262400
8133,65792
8134,327680
8135,262400
8136,256
8137,0
8138,0
8139,0
8140,65536
8141,16
8142,0
8143,65536
8144,262400
8145,67904
8146,2304
8147,65536
8148,65536
8149,336
8150,65536
8151,393232
8152,437583888
8153,33882384
8154,65536
8155,65536
8156,320
8157,320
8158,262400
8159,262400
8160,65536
8161,65536
8162,320
8163,320
8164,262400
8165,262400
8166,65536
8167,67904
8168,65920
8169,262400
8170,65536
8171,65920
8172,67904
8173,262400
8176,0
8177,65536
8178,65792
8179,65856
8180,262400
8181,65536
8182,320
8183,262400
8184,65536
8185,320
8186,262400
8187,0
8188,448
8189,262400
8190,65536
8191,65536
8192,65536
8193,262400
8194,65536
8195,0
8198,327696
8199,256
8200,256
8201,256
8202,134217728
8203,402653456
8204,327696
8205,327696
8206,262400
8207,262400
8208,262288
8209,262160
8210,16
8211,65536
8212,0
8213,0
8214,0
8215,327696
8216,437583888
8217,16
8218,437583888
8219,0
8220,0
8221,0
8222,0
8223,67108864
8224,67108864
8225,0
8226,34930688
8227,65536
8229,320
8230,256
8231,262400
8232,328192
8233,1
8234,262400
8235,328192
8236,1
8237,262400
8238,65568
8239,262400
8240,65568
8241,262400
8242,327696
8243,65568
8244,262400
8245,0
8246,65536
8247,2128
8248,262400
8249,65536
8250,256
8251,320
8252,262400
8253,262400
8255,327700
8256,262160
8257,0
8258,134545408
8259,262144
8260,262160
8262,65536
8263,524352
8264,65536
8265,0
8266,320
8267,134217728
8268,142606336
8269,262160
8270,268435472
8271,268435472
8272,0
8273,80
8274,268435472
8275,262162
8276,268435472
8277,65536
8278,80
8279,80
8281,0
8282,0
8283,0
8285,0
8286,16
8288,65537
8289,65537
8290,262400
8291,262400
8292,65536
8293,0
8295,537133056
8296,65584
8298,262400
8299,0
8312,1073741824
8313,0
8314,65536
8315,0
8316,65536
8317,65536
8318,262400
8319,262400
8320,256
8321,0
8322,65568
8324,0
8325,262400
8326,763363584
8327,150995392
8328,150995392
8329,150995328
8331,65536
8332,0
8333,65536
8334,65568
8336,262400
8338,0
8339,65568
8341,262400
8342,268435456
8344,0
8345,1376256
8346,65536
8347,327696
8348,0
8349,65536
8350,65600
8351,65920
8352,0
8353,0
8354,0
8355,263188
8356,256
8357,0
8358,0
8359,34930704
8360,0
8361,0
8362,65536
8363,262160
8364,65536
8365,0
8366,65584
8367,65584
8368,65584
8369,262400
8370,262400
8371,262400
8372,268435472
8373,0
8374,262164
8375,0
8376,0
8377,0
8378,464
8379,263184
8380,327696
8381,262400
8382,0
8383,65536
8384,65536
8385,65536
8386,400
8387,150995216
8388,150995216
8389,262400
8390,262400
8391,20
8392,384
8393,80
8394,269582608
8395,269582608
8396,269582352
8397,448
8398,589824
8399,1074855936
8400,65536
8401,65536
8402,65536
8403,262400
8404,262400
8405,262400
8406,65536
8407,65536
8408,65536
8409,262400
8410,262400
8411,262400
8412,65536
8413,65536
8414,262400
8415,262400
8416,536936704
8417,536936704
8418,65536
8419,65536
8420,262400
8421,262400
8422,65536
8423,65536
8425,262400
8426,262400
8427,65536
8428,262400
8429,65536
8430,64
8431,64
8432,192
8433,0
8434,336
8435,65536
8437,65536
8438,65536
8439,65536
8440,262400
8441,262400
8442,262400
8443,65600
8444,65536
8445,65536
8446,65536
8447,262400
8448,262400
8449,262400
8450,65536
8451,65536
8452,262400
8453,262400
8455,65536
8456,262400
8457,65536
8458,65536
8459,262400
8460,262400
8461,65536
8462,65536
8463,262400
8464,262400
8465,65568
8466,262400
8467,65568
8468,8651008
8469,64
8470,192
8471,192
8472,192
8473,192
8474,192
8475,192
8476,192
8477,192
8478,192
8479,65536
8480,65536
8481,65536
8482,262400
8483,65568
8484,262400
8485,262400
8486,64
8487,64
8488,64
8489,65568
8490,262400
8491,262400
8492,65536
8493,262400
8494,65536
8495,65536
8496,262400
8497,262400
8498,65536
8499,65536
8500,262400
8501,262400
8502,65536
8503,65536
8504,65600
8505,65600
8506,65920
8507,65920
8508,65600
8509,65600
8510,0
8511,0
8512,65536
8513,262400
8514,256
8515,320
8516,1
8517,65792
8532,65664
8552,0
8553,67108864
8554,67110912
8555,2048
8593,0
8594,268435472
8595,0
8596,65792
8597,192
8598,65536
8599,262160
8600,0
8601,80
8602,16
8603,256
8604,65568
8605,262400
8606,0
8607,65568
8608,262400
8609,384
8611,0
8612,64
8613,16
8615,262400
8616,65792
8617,16
8618,16
8619,256
8620,256
8621,327696
8622,262400
8623,327696
8624,327696
8625,262400
8626,262400
8627,327696
8629,1376272
8630,262400
8631,2555920
8632,2555920
8633,2555920
8634,262400
8635,262400
8636,262400
8637,327696
8638,262400
8639,327696
8640,327696
8641,262400
8642,262400
8643,327696
8644,262400
8645,0
8646,262164
8647,327696
8648,262400
8649,327696
8650,327696
8651,262400
8652,262400
8654,0
8655,256
8656,268435472
8672,67108880
8673,142606464
8674,0
8675,268435712
8676,2555920
8677,256
8678,256
8679,65552
8680,0
8681,65568
8682,4522130
8685,0
8686,65552
8687,65568
8688,65552
8689,0
8690,134283264
8691,65568
8692,0
8693,65552
8694,65568
8695,262400
8696,65552
8697,262416
8699,0
8700,262400
8701,262400
8712,0
8713,272
8714,0
8715,16
8716,0
8717,262400
8721,327696
8722,268500992
8723,256
8724,2555920
8725,2555920
8727,256
8728,256
8732,589824
8733,0
8734,402653440
8735,256
8736,0
8737,192
8738,262400
8739,262144
8740,0
8741,192
8742,192
8743,192
8744,192
8745,192
8747,262208
8748,262336
8749,262336
8751,262336
8752,262336
8753,262336
8754,64
8755,64
8756,64
8757,64
8758,65568
8759,262400
8760,65568
8761,262400
8762,65568
8763,262400
8764,65568
8765,262400
8766,65568
8767,262400
8768,65584
8769,262400
8770,65568
8771,262400
8772,65568
8773,262400
8774,65568
8775,262400
8776,65568
8777,262400
8778,65568
8779,262400
8780,65568
8781,262400
8782,65568
8783,262400
8784,65568
8785,262400
8786,65568
8787,262400
8788,33882112
8789,65568
8790,262400
8791,65568
8793,65568
8794,262400
8795,65568
8796,262400
8797,65568
8798,262400
8799,65568
8800,0
8801,262400
8802,65568
8803,262400
8804,65568
8805,262400
8806,262162
8807,262400
8809,65536
8810,262400
8812,65536
8813,268435472
8814,0
8815,448
8816,272
8817,16
8818,458768
8820,327696
8821,262400
8822,16
8823,327680
8824,327680
8825,262400
8826,262400
8832,0
8833,64
8834,320
8835,65536
8836,320
8837,262400
8838,262400
8852,320
8853,268435472
8854,0
8855,0
8856,0
8857,268435472
8858,65536
8872,0
8873,65536
8874,437583888
8875,262608
8876,262224
8878,134217728
8879,262608
8880,65584
8881,262400
8892,0
8893,384
8894,256
8895,65568
8896,262400
8897,256
8898,134217728
8899,134217728
8900,134217728
8901,0
8902,67108864
8903,65536
8904,262400
8905,65536
8906,262400
8907,65536
8908,262400
8909,301989888
8910,65536
8911,262400
8912,256
8913,0
8914,65536
8915,262400
8916,0
8917,65792
8918,65536
8919,0
8920,262400
8921,65536
8922,262400
8924,65536
8925,65536
8926,65536
8927,65536
8928,65536
8929,65536
8930,262400
8931,262400
8932,262400
8933,262400
8934,262400
8935,262400
8936,65536
8937,262400
8938,65536
8939,65536
8940,65536
8941,65536
8942,262400
8943,262400
8944,262400
8945,262400
8946,65536
8947,262400
8949,65536
8950,65536
8951,65536
8952,262400
8953,262400
8954,262400
8955,65536
8956,262400
8972,1044
8973,262400
8974,262160
8975,262160
8976,262160
8977,262400
8978,262400
8979,262400
8980,269582608
8981,80
8983,262160
8984,262400
8985,268435472
8986,0
8988,0
8989,327696
8990,134545408
8992,262160
8993,262400
8994,1073807360
8995,65554
8996,65554
8997,65554
8998,262160
8999,262400
9000,262160
9001,262400
9002,65536
9003,65536
9004,65536
9005,2490384
9006,256
9007,0
9008,65554
9009,65536
9010,0
9012,0
9032,128
9033,262544
9034,65536
9035,65536
9036,763363648
9052,0
9053,589824
9055,0
9056,0
9057,0
9058,65568
9059,65568
9060,65568
9061,262400
9062,65568
9063,262400
9064,65568
9065,65568
9066,262400
9067,262400
9068,65568
9069,262400
9070,65568
9071,262400
9072,65568
9073,262400
9074,65568
9075,262400
9076,64
9077,192
9078,192
9079,0
9080,328724
9081,589824
9082,0
9084,0
9092,65664
9093,320
9095,0
9096,256
9097,0
9098,192
9099,192
9100,192
9101,192
9102,192
9103,192
9104,192
9105,192
9106,192
9107,192
9108,192
9109,192
9110,192
9111,192
9112,192
9113,192
9114,192
9115,192
9116,192
9117,192
9118,192
9119,192
9120,192
9121,192
9122,192
9123,192
9124,192
9125,192
9127,256
9128,327696
9132,192
9133,262224
9134,262224
9135,384
9136,192
9137,192
9138,192
9139,192
9140,192
9141,192
9142,192
9143,65536
9144,256
9145,65568
9146,65568
9147,65568
9148,65568
9149,65568
9150,262400
9151,262400
9152,262400
9153,262400
9154,262400
9155,262400
9156,0
9157,256
9159,1073741824
9160,192
9161,0
9162,2048
9163,0
9172,65792
9173,256
9174,262160
9175,262144
9176,0
9177,402653440
9178,0
9179,0
9192,327680
9193,65568
9194,65568
9195,65568
9196,65568
9197,65568
9198,65568
9199,65536
9200,65808
9201,65568
9202,65568
9204,384
9205,464
9206,65568
9207,65568
9208,65568
9209,262400
9210,262400
9211,262400
9212,262400
9213,262400
9214,262400
9215,262400
9216,262400
9217,262400
9218,262400
9219,262400
9220,33882112
9221,0
9222,0
9223,0
9224,0
9232,0
9233,192
9234,65536
9235,134217728
9252,0
9253,0
9256,537985024
9257,327680
9258,192
9259,192
9260,192
9261,192
9262,192
9263,192
9264,192
9265,192
9266,192
9267,192
9268,256
9269,65568
9270,262400
9271,65568
9272,262400
9273,65568
9274,262400
9275,65536
9276,80
9292,64
9293,64
9294,192
9295,192
9296,192
9297,192
9298,192
9299,192
9300,192
9301,192
9302,192
9303,192
9304,192
9305,192
9306,192
9307,192
9308,192
9309,192
9310,192
9311,192
9312,192
9313,192
9314,192
9315,192
9316,192
9317,192
9318,192
9319,192
